
---------- Begin Simulation Statistics ----------
simSeconds                                   0.000551                       # Number of seconds simulated (Second)
simTicks                                    551281500                       # Number of ticks simulated (Tick)
finalTick                                   551281500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     25.30                       # Real time elapsed on the host (Second)
hostTickRate                                 21786590                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     768260                       # Number of bytes of host memory used (Byte)
simInsts                                      1772425                       # Number of instructions simulated (Count)
simOps                                        1775412                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    70045                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      70163                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                          950968                       # Number of cpu cycles simulated (Cycle)
system.cpu0.cpi                              0.699923                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu0.ipc                              1.428728                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                        1481241                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                   15365                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                       1452433                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                  4113                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined              135105                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined            81400                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved               2492                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples             822542                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              1.765786                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.102550                       # Number of insts issued each cycle (Count)
system.cpu0.branchPred.squashes_0::IndirectCond            0      0.00%     99.65% # Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.cpu0.branchPred.squashes_0::IndirectUncond          308      0.35%    100.00% # Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.cpu0.branchPred.squashes_0::total        87164                       # Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.cpu0.branchPred.corrected_0::NoBranch            0      0.00%      0.00% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::Return           37      0.20%      0.20% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::CallDirect         1051      5.71%      5.91% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::CallIndirect           78      0.42%      6.34% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::DirectCond        15740     85.54%     91.88% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::DirectUncond         1450      7.88%     99.76% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::IndirectCond            0      0.00%     99.76% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::IndirectUncond           44      0.24%    100.00% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::total        18400                       # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.earlyResteers_0::NoBranch            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::Return            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::CallDirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::CallIndirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::DirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::DirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::IndirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::IndirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::total            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.committed_0::NoBranch            0      0.00%      0.00% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::Return        25037     10.19%     10.19% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::CallDirect        21568      8.77%     18.96% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::CallIndirect         3474      1.41%     20.37% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::DirectCond       184356     75.00%     95.38% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::DirectUncond        10171      4.14%     99.52% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::IndirectCond            0      0.00%     99.52% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::IndirectUncond         1190      0.48%    100.00% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::total       245796                       # Number of branches finally committed  (Count)
system.cpu0.branchPred.mispredicted_0::NoBranch            0      0.00%      0.00% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::Return            0      0.00%      0.00% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::CallDirect          645      4.95%      4.95% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::CallIndirect           76      0.58%      5.53% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::DirectCond        11220     86.04%     91.57% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::DirectUncond         1072      8.22%     99.79% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::IndirectCond            0      0.00%     99.79% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::IndirectUncond           27      0.21%    100.00% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::total        13040                       # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.targetProvider_0::NoTarget       146736     44.07%     44.07% # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetProvider_0::BTB       148800     44.69%     88.76% # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetProvider_0::RAS        32260      9.69%     98.45% # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetProvider_0::Indirect         5176      1.55%    100.00% # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetProvider_0::total       332972                       # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetWrong_0::NoBranch         5968     32.43%     32.43% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::Return        12387     67.32%     99.76% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::CallDirect           37      0.20%     99.96% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::CallIndirect            8      0.04%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::DirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::DirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::IndirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::IndirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::total        18400                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.condPredicted           250874                       # Number of conditional branches predicted (Count)
system.cpu0.branchPred.condPredictedTaken       111448                       # Number of conditional branches predicted as taken (Count)
system.cpu0.branchPred.condIncorrect            18400                       # Number of conditional branches incorrect (Count)
system.cpu0.branchPred.predTakenBTBMiss          3208                       # Number of branches predicted taken but missed in BTB (Count)
system.cpu0.branchPred.NotTakenMispredicted        15647                       # Number branches predicted 'not taken' but turned out to be taken (Count)
system.cpu0.branchPred.TakenMispredicted         2753                       # Number branches predicted taken but are actually not taken (Count)
system.cpu0.branchPred.BTBLookups              332972                       # Number of BTB lookups (Count)
system.cpu0.branchPred.BTBUpdates               15488                       # Number of BTB updates (Count)
system.cpu0.branchPred.BTBHits                 179718                       # Number of BTB hits (Count)
system.cpu0.branchPred.BTBHitRatio           0.539739                       # BTB Hit Ratio (Ratio)
system.cpu0.branchPred.BTBMispredicted           3690                       # Number BTB mispredictions. No target found or target wrong (Count)
system.cpu0.branchPred.indirectLookups           5956                       # Number of indirect predictor lookups. (Count)
system.cpu0.branchPred.indirectHits              5176                       # Number of indirect target hits. (Count)
system.cpu0.branchPred.indirectMisses             780                       # Number of indirect misses. (Count)
system.cpu0.branchPred.indirectMispredicted            0                       # Number of mispredicted indirect branches. (Count)
system.cpu0.branchPred.btb.lookups::NoBranch            0      0.00%      0.00% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::Return        32261      9.69%      9.69% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::CallDirect        29348      8.81%     18.50% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::CallIndirect         4458      1.34%     19.84% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::DirectCond       250874     75.34%     95.19% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::DirectUncond        14533      4.36%     99.55% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::IndirectCond            0      0.00%     99.55% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::IndirectUncond         1498      0.45%    100.00% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::total       332972                       # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.misses::NoBranch            0      0.00%      0.00% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::Return        30077     19.63%     19.63% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::CallDirect         1559      1.02%     20.64% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::CallIndirect         4202      2.74%     23.38% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::DirectCond       114040     74.41%     97.80% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::DirectUncond         1878      1.23%     99.02% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::IndirectCond            0      0.00%     99.02% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::IndirectUncond         1498      0.98%    100.00% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::total       153254                       # Number of BTB misses (Count)
system.cpu0.branchPred.btb.updates::NoBranch            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::Return            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::CallDirect         1051      6.79%      6.79% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::CallIndirect            0      0.00%      6.79% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::DirectCond        12987     83.85%     90.64% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::DirectUncond         1450      9.36%    100.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::IndirectCond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::IndirectUncond            0      0.00%    100.00% # Number of BTB updates (Count)
